ward,year,specimen_type,organism_clean,antibiotic_canon,n_S,n_I,n_R,n_tested,pct_S,pct_I,pct_R,pct_nonS
ATI,2023,other,klebsiella aerogenes,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,klebsiella aerogenes,trimethoprim_sulfamethoxazole,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,klebsiella pneumoniae,amikacin,3,0,4,7,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714
ATI,2023,other,klebsiella pneumoniae,amoxicillin,0,0,4,4,0.0,0.0,1.0,1.0
ATI,2023,other,klebsiella pneumoniae,amoxicillin_clavulanate,1,0,7,8,0.125,0.0,0.875,0.875
ATI,2023,other,klebsiella pneumoniae,ampicillin,0,0,9,9,0.0,0.0,1.0,1.0
ATI,2023,other,klebsiella pneumoniae,ampicillin_sulbactam,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,klebsiella pneumoniae,cefepime,3,0,5,8,0.375,0.0,0.625,0.625
ATI,2023,other,klebsiella pneumoniae,cefotaxime,3,0,6,9,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
ATI,2023,other,klebsiella pneumoniae,ceftazidime,1,1,6,8,0.125,0.125,0.75,0.875
ATI,2023,other,klebsiella pneumoniae,ceftazidime_avibactam,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,klebsiella pneumoniae,ceftriaxone,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
ATI,2023,other,klebsiella pneumoniae,cefuroxime,1,1,4,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334
ATI,2023,other,klebsiella pneumoniae,ciprofloxacin,2,1,5,8,0.25,0.125,0.625,0.75
ATI,2023,other,klebsiella pneumoniae,doxycycline,4,0,3,7,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855
ATI,2023,other,klebsiella pneumoniae,gentamicin,5,0,3,8,0.625,0.0,0.375,0.375
ATI,2023,other,klebsiella pneumoniae,imipenem_cilastatin,3,0,6,9,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
ATI,2023,other,klebsiella pneumoniae,meropenem,3,0,5,8,0.375,0.0,0.625,0.625
ATI,2023,other,klebsiella pneumoniae,moxifloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,klebsiella pneumoniae,ofloxacin,2,1,5,8,0.25,0.125,0.625,0.75
ATI,2023,other,klebsiella pneumoniae,piperacillin,1,0,7,8,0.125,0.0,0.875,0.875
ATI,2023,other,klebsiella pneumoniae,piperacillin_tazobactam,1,0,7,8,0.125,0.0,0.875,0.875
ATI,2023,other,klebsiella pneumoniae,tigecycline,5,0,0,5,1.0,0.0,0.0,0.0
ATI,2023,other,klebsiella pneumoniae,tobramycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,klebsiella pneumoniae,trimethoprim_sulfamethoxazole,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2023,other,providencia stuartii,amikacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,cefepime,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,providencia stuartii,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,ceftazidime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,ceftazidime_avibactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,meropenem,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,providencia stuartii,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,providencia stuartii,piperacillin,0,1,0,1,0.0,1.0,0.0,1.0
ATI,2023,other,providencia stuartii,piperacillin_tazobactam,0,1,0,1,0.0,1.0,0.0,1.0
ATI,2023,other,pseudomonas aeruginosa,amikacin,10,1,5,16,0.625,0.0625,0.3125,0.375
ATI,2023,other,pseudomonas aeruginosa,aztreonam,2,2,8,12,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334
ATI,2023,other,pseudomonas aeruginosa,cefepime,1,1,10,12,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.9166666666666666
ATI,2023,other,pseudomonas aeruginosa,cefotaxime,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,pseudomonas aeruginosa,ceftazidime,4,1,9,14,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.7142857142857143
ATI,2023,other,pseudomonas aeruginosa,ceftazidime_avibactam,3,0,0,3,1.0,0.0,0.0,0.0
ATI,2023,other,pseudomonas aeruginosa,ciprofloxacin,6,0,8,14,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714
ATI,2023,other,pseudomonas aeruginosa,colistin,12,0,0,12,1.0,0.0,0.0,0.0
ATI,2023,other,pseudomonas aeruginosa,ertapenem,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,pseudomonas aeruginosa,gentamicin,5,0,9,14,0.35714285714285715,0.0,0.6428571428571429,0.6428571428571429
ATI,2023,other,pseudomonas aeruginosa,imipenem_cilastatin,1,0,13,14,0.07142857142857142,0.0,0.9285714285714286,0.9285714285714286
ATI,2023,other,pseudomonas aeruginosa,levofloxacin,2,0,7,9,0.2222222222222222,0.0,0.7777777777777778,0.7777777777777778
ATI,2023,other,pseudomonas aeruginosa,meropenem,2,0,12,14,0.14285714285714285,0.0,0.8571428571428571,0.8571428571428571
ATI,2023,other,pseudomonas aeruginosa,netilmicin,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
ATI,2023,other,pseudomonas aeruginosa,norfloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,pseudomonas aeruginosa,ofloxacin,6,0,9,15,0.4,0.0,0.6,0.6
ATI,2023,other,pseudomonas aeruginosa,piperacillin,1,2,11,14,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.9285714285714286
ATI,2023,other,pseudomonas aeruginosa,piperacillin_tazobactam,1,2,11,14,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.9285714285714286
ATI,2023,other,pseudomonas aeruginosa,tobramycin,7,0,8,15,0.4666666666666667,0.0,0.5333333333333333,0.5333333333333333
ATI,2023,other,serratia marcescens,amikacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,ceftazidime,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,ceftazidime_avibactam,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,imipenem_cilastatin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,levofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,meropenem,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,piperacillin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,piperacillin_tazobactam,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,serratia marcescens,trimethoprim_sulfamethoxazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus epidermidis,amoxicillin_clavulanate,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,ampicillin_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,cefazolin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,cefepime,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,cefotaxime,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,ceftriaxone,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus epidermidis,ciprofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,clindamycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,gentamicin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,imipenem_cilastatin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus epidermidis,meropenem,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,netilmicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus epidermidis,ofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,oxacillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,piperacillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,piperacillin_tazobactam,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus epidermidis,rifampicin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus epidermidis,teicoplanin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus epidermidis,trimethoprim_sulfamethoxazole,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus epidermidis,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus haemolyticus,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,cefazolin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,cefoxitin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus haemolyticus,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,clindamycin,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2023,other,staphylococcus haemolyticus,erythromycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,gentamicin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus haemolyticus,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,oxacillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,penicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus haemolyticus,rifampicin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus haemolyticus,teicoplanin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus haemolyticus,trimethoprim_sulfamethoxazole,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2023,other,staphylococcus haemolyticus,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus hominis,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,ampicillin_sulbactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,azithromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,cefazolin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus hominis,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,clindamycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,ertapenem,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus hominis,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,levofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus hominis,meropenem,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,oxacillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus hominis,trimethoprim_sulfamethoxazole,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus hominis,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,azithromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus warneri,cefazolin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,other,staphylococcus warneri,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,oxacillin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,trimethoprim_sulfamethoxazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,staphylococcus warneri,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,stenotrophomonas maltophilia,ceftazidime,1,0,2,3,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
ATI,2023,other,stenotrophomonas maltophilia,chloramphenicol,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2023,other,stenotrophomonas maltophilia,levofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,stenotrophomonas maltophilia,minocycline,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,other,stenotrophomonas maltophilia,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,other,stenotrophomonas maltophilia,trimethoprim_sulfamethoxazole,3,0,0,3,1.0,0.0,0.0,0.0
ATI,2023,respiratory,acinetobacter baumannii,amikacin,6,1,67,74,0.08108108108108109,0.013513513513513514,0.9054054054054054,0.918918918918919
ATI,2023,respiratory,acinetobacter baumannii,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,ampicillin,16,8,54,78,0.20512820512820512,0.10256410256410256,0.6923076923076923,0.7948717948717948
ATI,2023,respiratory,acinetobacter baumannii,ampicillin_sulbactam,16,8,54,78,0.20512820512820512,0.10256410256410256,0.6923076923076923,0.7948717948717948
ATI,2023,respiratory,acinetobacter baumannii,cefepime,2,2,46,50,0.04,0.04,0.92,0.96
ATI,2023,respiratory,acinetobacter baumannii,cefixime,0,0,3,3,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,cefotaxime,0,1,71,72,0.0,0.013888888888888888,0.9861111111111112,1.0
ATI,2023,respiratory,acinetobacter baumannii,ceftazidime,0,0,64,64,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,ceftazidime_avibactam,0,0,4,4,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,ceftriaxone,0,1,51,52,0.0,0.019230769230769232,0.9807692307692307,1.0
ATI,2023,respiratory,acinetobacter baumannii,cefuroxime,0,0,3,3,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,chloramphenicol,0,0,8,8,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,ciprofloxacin,1,0,69,70,0.014285714285714285,0.0,0.9857142857142858,0.9857142857142858
ATI,2023,respiratory,acinetobacter baumannii,colistin,18,0,1,19,0.9473684210526315,0.0,0.05263157894736842,0.05263157894736842
ATI,2023,respiratory,acinetobacter baumannii,doxycycline,27,3,10,40,0.675,0.075,0.25,0.325
ATI,2023,respiratory,acinetobacter baumannii,ertapenem,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,fosfomycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,gentamicin,8,1,56,65,0.12307692307692308,0.015384615384615385,0.8615384615384616,0.8769230769230769
ATI,2023,respiratory,acinetobacter baumannii,imipenem_cilastatin,0,0,79,79,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,levofloxacin,1,0,39,40,0.025,0.0,0.975,0.975
ATI,2023,respiratory,acinetobacter baumannii,meropenem,1,0,71,72,0.013888888888888888,0.0,0.9861111111111112,0.9861111111111112
ATI,2023,respiratory,acinetobacter baumannii,minocycline,3,0,1,4,0.75,0.0,0.25,0.25
ATI,2023,respiratory,acinetobacter baumannii,netilmicin,1,0,4,5,0.2,0.0,0.8,0.8
ATI,2023,respiratory,acinetobacter baumannii,norfloxacin,0,0,3,3,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,ofloxacin,1,0,81,82,0.012195121951219513,0.0,0.9878048780487805,0.9878048780487805
ATI,2023,respiratory,acinetobacter baumannii,piperacillin,1,0,69,70,0.014285714285714285,0.0,0.9857142857142858,0.9857142857142858
ATI,2023,respiratory,acinetobacter baumannii,piperacillin_tazobactam,1,0,68,69,0.014492753623188406,0.0,0.9855072463768116,0.9855072463768116
ATI,2023,respiratory,acinetobacter baumannii,tetracycline,0,0,17,17,0.0,0.0,1.0,1.0
ATI,2023,respiratory,acinetobacter baumannii,tigecycline,65,0,11,76,0.8552631578947368,0.0,0.14473684210526316,0.14473684210526316
ATI,2023,respiratory,acinetobacter baumannii,tobramycin,4,0,48,52,0.07692307692307693,0.0,0.9230769230769231,0.9230769230769231
ATI,2023,respiratory,acinetobacter baumannii,trimethoprim_sulfamethoxazole,4,0,75,79,0.05063291139240506,0.0,0.9493670886075949,0.9493670886075949
ATI,2023,respiratory,candida glabrata,amphotericin_b,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida glabrata,anidulafungin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida glabrata,caspofungin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida glabrata,itraconazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida glabrata,micafungin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida glabrata,posaconazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida glabrata,voriconazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida kefyr,amphotericin_b,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida kefyr,anidulafungin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida kefyr,caspofungin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida kefyr,fluconazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida kefyr,micafungin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida kefyr,posaconazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,candida kefyr,voriconazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,amikacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,citrobacter freundii,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,citrobacter freundii,cefepime,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,citrobacter freundii,ceftazidime,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,ceftazidime_avibactam,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,citrobacter freundii,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,citrobacter freundii,ertapenem,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,imipenem_cilastatin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,citrobacter freundii,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,corynebacterium spp.,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium spp.,clindamycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium spp.,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium spp.,gentamicin,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2023,respiratory,corynebacterium spp.,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,respiratory,corynebacterium spp.,moxifloxacin,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2023,respiratory,corynebacterium spp.,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium spp.,penicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium spp.,rifampicin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium spp.,tetracycline,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium spp.,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2023,respiratory,corynebacterium spp.,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,respiratory,corynebacterium striatum,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,ciprofloxacin,0,0,21,21,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,clindamycin,2,0,32,34,0.058823529411764705,0.0,0.9411764705882353,0.9411764705882353
ATI,2023,respiratory,corynebacterium striatum,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,gentamicin,15,0,18,33,0.45454545454545453,0.0,0.5454545454545454,0.5454545454545454
ATI,2023,respiratory,corynebacterium striatum,levofloxacin,0,0,3,3,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,linezolid,32,0,0,32,1.0,0.0,0.0,0.0
ATI,2023,respiratory,corynebacterium striatum,moxifloxacin,6,0,26,32,0.1875,0.0,0.8125,0.8125
ATI,2023,respiratory,corynebacterium striatum,ofloxacin,0,0,24,24,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,penicillin,0,0,35,35,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,rifampicin,0,0,35,35,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,tetracycline,0,0,6,6,0.0,0.0,1.0,1.0
ATI,2023,respiratory,corynebacterium striatum,tigecycline,5,0,0,5,1.0,0.0,0.0,0.0
ATI,2023,respiratory,corynebacterium striatum,vancomycin,33,0,0,33,1.0,0.0,0.0,0.0
ATI,2023,respiratory,enterobacter cloacae,amikacin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2023,respiratory,enterobacter cloacae,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,enterobacter cloacae,amoxicillin_clavulanate,1,0,3,4,0.25,0.0,0.75,0.75
ATI,2023,respiratory,enterobacter cloacae,ampicillin,0,0,5,5,0.0,0.0,1.0,1.0
ATI,2023,respiratory,enterobacter cloacae,cefepime,3,0,0,3,1.0,0.0,0.0,0.0
ATI,2023,respiratory,enterobacter cloacae,cefixime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2023,respiratory,enterobacter cloacae,cefotaxime,2,0,0,2,1.0,0.0,0.0,0.0
